position	var_name	gene_symbol	marker_name	ensembl_gene_id	highly_variable
439	neurod4	neurod4	neurod4	ENSDARG00000003469	0
440	sult1st5	sult1st5	sult1st5	ENSDARG00000003475	0
441	ppp1caa	ppp1caa	ppp1caa	ENSDARG00000003486	0
442	nup93	nup93	nup93	ENSDARG00000003487	0
443	madd	madd	madd	ENSDARG00000003495	0
444	anks1b	anks1b	anks1b	ENSDARG00000003512	0
445	impa1	impa1	impa1	ENSDARG00000003517	0
446	aprt	aprt	aprt	ENSDARG00000003519	0
447	tbc1d14	tbc1d14	tbc1d14	ENSDARG00000003520	0
448	itln3	itln3	itln3	ENSDARG00000003523	0
449	psma5	psma5	psma5	ENSDARG00000003526	0
450	mak16	mak16	mak16	ENSDARG00000003527	0
451	tcea1	tcea1	tcea1	ENSDARG00000003531	0
452	col8a1b	col8a1b	col8a1b	ENSDARG00000003533	0
453	adarb1b	adarb1b	adarb1b	ENSDARG00000003544	0
454	gnrhr2	gnrhr2	gnrhr2	ENSDARG00000003553	0
455	dohh	dohh	dohh	ENSDARG00000003564	0
456	hsp90b1	hsp90b1	hsp90b1	ENSDARG00000003570	0
457	dctn5	dctn5	dctn5	ENSDARG00000003573	0
458	klhl32	klhl32	klhl32	ENSDARG00000003576	0
459	pla2g7	pla2g7	pla2g7	ENSDARG00000003584	0
460	surf1	surf1	surf1	ENSDARG00000003592	0
461	rpl3	rpl3	rpl3	ENSDARG00000003599	0
462	nr2f6a	nr2f6a	nr2f6a	ENSDARG00000003607	0
463	slc26a3.2	slc26a3.2	slc26a3.2	ENSDARG00000003615	0
464	arih1	arih1	arih1	ENSDARG00000003616	0
465	clockb	clockb	clockb	ENSDARG00000003631	0
466	zgc:172270	cav4a	cav4a	ENSDARG00000003632	0
467	mogat3b	mogat3b	mogat3b	ENSDARG00000003635	0
468	tfg	tfg	tfg	ENSDARG00000003641	0
469	zfyve19	zfyve19	zfyve19	ENSDARG00000003642	0
470	tmem59l	tmem59l	tmem59l	ENSDARG00000003655	0
471	cryl1	cryl1	cryl1	ENSDARG00000003675	0
472	runx1t1	runx1t1	runx1t1	ENSDARG00000003680	1
473	eif5	eif5	eif5	ENSDARG00000003681	0
474	obsl1a	obsl1a	obsl1a	ENSDARG00000003684	0
475	hars	hars	hars	ENSDARG00000003693	0
476	vdac3	vdac3	vdac3	ENSDARG00000003695	0
477	slc5a8l	slc5a8l	slc5a8l	ENSDARG00000003697	0
478	atp7a	atp7a	atp7a	ENSDARG00000003699	0
479	cldng	cldng	cldng	ENSDARG00000003701	0
480	prnprs3	prnprs3	prnprs3	ENSDARG00000003705	0
481	ryr2b	ryr2b	ryr2b	ENSDARG00000003706	1
482	mitfa	mitfa	mitfa	ENSDARG00000003732	0
483	polb	polb	polb	ENSDARG00000003749	0
484	pfas	pfas	pfas	ENSDARG00000003750	0
485	lats1	lats1	lats1	ENSDARG00000003751	0
486	tspan2a	tspan2a	tspan2a	ENSDARG00000003754	1
487	cnpy1	cnpy1	cnpy1	ENSDARG00000003757	0
488	tada2b	tada2b	tada2b	ENSDARG00000003769	0
489	pip4k2aa	pip4k2aa	pip4k2aa	ENSDARG00000003776	0
490	ctnnd2b	ctnnd2b	ctnnd2b	ENSDARG00000003779	0
491	dennd5b	dennd5b	dennd5b	ENSDARG00000003789	0
492	idh2	idh2	idh2	ENSDARG00000003795	0
493	asb2a.1	asb2a.1	asb2a.1	ENSDARG00000003797	0
494	LHX3	LHX3	lhx3	ENSDARG00000003803	0
495	aqp3a	aqp3a	aqp3a	ENSDARG00000003808	1
496	plxnb2a	plxnb2a.1	plxnb2a.1	ENSDARG00000003811	0
497	prkag1	prkag1	prkag1	ENSDARG00000003818	0
498	nr1d2a	nr1d2a	nr1d2a	ENSDARG00000003820	0
499	ankrd16	ankrd16	ankrd16	ENSDARG00000003822	0
500	snapc1b	snapc1b	snapc1b	ENSDARG00000003827	0
501	galnt2	galnt2	galnt2	ENSDARG00000003829	0
502	stom	stom	stom	ENSDARG00000003835	0
503	usb1	usb1	usb1	ENSDARG00000003841	0
504	chm	chm	chm	ENSDARG00000003845	0
505	mrpl21	mrpl21	mrpl21	ENSDARG00000003846	0
506	acsl1b	acsl1b	acsl1b	ENSDARG00000003854	0
507	cbx3a	cbx3a	cbx3a	ENSDARG00000003860	0
508	pard6b	pard6b	pard6b	ENSDARG00000003865	0
509	tm9sf2	tm9sf2	tm9sf2	ENSDARG00000003866	0
510	cdk20	cdk20	cdk20	ENSDARG00000003867	0
511	decr1	decr1	decr1	ENSDARG00000003869	0
512	ccdc102a	ccdc102a	ccdc102a	ENSDARG00000003872	0
513	pbrm1	pbrm1	pbrm1	ENSDARG00000003877	0
514	zdhhc23b	zdhhc23b	zdhhc23b	ENSDARG00000003899	0
515	gpr61l	gpr61l	gpr61l	ENSDARG00000003900	0
516	ctsl.1	ctsl.1	ctsl.1	ENSDARG00000003902	0
517	hapln2	hapln2	hapln2	ENSDARG00000003903	0
518	sycp1	sycp1	sycp1	ENSDARG00000003904	0
519	ftr01	ftr01	ftr01	ENSDARG00000003909	0
520	med13b	med13b	med13b	ENSDARG00000003910	0
521	setb	setb	setb	ENSDARG00000003920	0
522	cx28.6	gjb9a	gjb9a	ENSDARG00000003925	0
523	cldn12	cldn12	cldn12	ENSDARG00000003927	0
524	cndp2	cndp2	cndp2	ENSDARG00000003931	0
525	nxnl2	nxnl2	nxnl2	ENSDARG00000003934	0
526	rpa1	rpa1	rpa1	ENSDARG00000003938	0
527	mtfr1l	mtfr1l	mtfr1l	ENSDARG00000003940	0
528	rrs1	rrs1	rrs1	ENSDARG00000003941	0
529	nmur1b	nmur1b	nmur1b	ENSDARG00000003944	0
530	pfn2	pfn2b	pfn2b	ENSDARG00000003952	0
531	parp3	parp3	parp3	ENSDARG00000003961	0
532	traf4a	traf4a	traf4a	ENSDARG00000003963	0
533	tlx1	tlx1	tlx1	ENSDARG00000003965	0
534	larp6b	larp6b	larp6b	ENSDARG00000003968	0
535	trim35-13	trim35-13	trim35-13	ENSDARG00000003970	0
536	isl2a	isl2a	isl2a	ENSDARG00000003971	0
537	chordc1a	chordc1a	chordc1a	ENSDARG00000003973	0
538	spoplb	spoplb	spoplb	ENSDARG00000003974	0
539	zgc:153896	zgc:153896	zgc:153896	ENSDARG00000003977	0
540	LTN1	ltn1	ltn1	ENSDARG00000003984	0
541	crhr1	crhr1	crhr1	ENSDARG00000003989	1
542	fhl2b	fhl2b	fhl2b	ENSDARG00000003991	0
543	syt9a	syt9a	syt9a	ENSDARG00000003994	0
544	phyhipla	phyhipla	phyhipla	ENSDARG00000003998	0
545	adcyap1a	adcyap1a	adcyap1a	ENSDARG00000004015	0
546	spag1a	spag1a	spag1a	ENSDARG00000004017	0
547	CHST13	chst13	chst13	ENSDARG00000004018	1
548	isl1	isl1a	isl1a	ENSDARG00000004023	0
549	arhgdig	arhgdig	arhgdig	ENSDARG00000004034	0
550	cog2	cog2	cog2	ENSDARG00000004037	0
551	phf6	phf6	phf6	ENSDARG00000004046	0
552	marcksa	marcksa	marcksa	ENSDARG00000004049	0
553	CR354540.1	cyp7a1b	cyp7a1b	ENSDARG00000004051	0
554	uhrf1bp1l	bltp3b	bltp3b	ENSDARG00000004055	0
555	galk2	galk2	galk2	ENSDARG00000004059	0
556	bhlhe40	bhlhe40	bhlhe40	ENSDARG00000004060	0
557	bach2b	bach2b	bach2b	ENSDARG00000004074	0
558	acsl4a	acsl4a	acsl4a	ENSDARG00000004078	0
559	cx39.9	gja2	gja2	ENSDARG00000004082	0
560	acsbg2	acsbg2	acsbg2	ENSDARG00000004094	0
561	tie1	tie1	tie1	ENSDARG00000004105	1
562	zgc:162154	zgc:162154	zgc:162154	ENSDARG00000004109	0
563	esr1	esr1	esr1	ENSDARG00000004111	0
564	tti1	tti1	tti1	ENSDARG00000004114	0
565	mgat4b	mgat4b	mgat4b	ENSDARG00000004115	1
566	mvk	mvk	mvk	ENSDARG00000004130	0
567	rttn	rttn	rttn	ENSDARG00000004131	0
568	usp19	usp19	usp19	ENSDARG00000004132	0
569	zgc:92630	dhrs11b.2	dhrs11b.2	ENSDARG00000004141	0
570	grm2a	grm2a	grm2a	ENSDARG00000004150	1
571	rab23	rab23	rab23	ENSDARG00000004151	0
572	orai1b	orai1b	orai1b	ENSDARG00000004154	0
573	tmem63c	tmem63c	tmem63c	ENSDARG00000004158	0
574	reep3b	reep3b	reep3b	ENSDARG00000004160	0
575	ik	ik	ik	ENSDARG00000004161	0
576	zgc:110366	zgc:110366	zgc:110366	ENSDARG00000004167	0
577	stmn1a	stmn1a	stmn1a	ENSDARG00000004169	0
578	rabac1	rabac1	rabac1	ENSDARG00000004171	0
579	copa	copa	copa	ENSDARG00000004173	0
580	cnot1	cnot1	cnot1	ENSDARG00000004174	0
581	ulk4	ulk4	ulk4	ENSDARG00000004176	0
582	fam169ab	fam169ab	fam169ab	ENSDARG00000004177	0
583	nf1b	nf1b	nf1b	ENSDARG00000004184	0
584	zgc:122979	zgc:122979	zgc:122979	ENSDARG00000004187	0
585	cbx1a	cbx1a	cbx1a	ENSDARG00000004189	0
586	tnfsf10l	tnfsf10l	tnfsf10l	ENSDARG00000004196	0
587	spam1	spam1	spam1	ENSDARG00000004199	0
588	efhc2	efhc2	efhc2	ENSDARG00000004204	0
589	ccdc106a	ccdc106a	ccdc106a	ENSDARG00000004211	0
590	rnd1b	rnd1b	rnd1b	ENSDARG00000004218	1
591	slc6a3	slc6a3	slc6a3	ENSDARG00000004219	0
592	pde3a	pde3a	pde3a	ENSDARG00000004227	1
593	dlb	dlb	dlb	ENSDARG00000004232	1
594	asic4b	asic4b	asic4b	ENSDARG00000004243	0
595	slit2	slit2	slit2	ENSDARG00000004246	1
596	dhfr	dhfr	dhfr	ENSDARG00000004251	0
597	wnt11f2	wnt11f2	wnt11f2	ENSDARG00000004256	0
598	cul5b	cul5b	cul5b	ENSDARG00000004260	0
599	tmed9	tmed9	tmed9	ENSDARG00000004261	0
600	cyp46a1.2	cyp46a1.2	cyp46a1.2	ENSDARG00000004262	0
601	atl3	atl3	atl3	ENSDARG00000004270	0
602	zgc:112496	zgc:112496	zgc:112496	ENSDARG00000004274	0
603	seh1l	seh1l	seh1l	ENSDARG00000004280	0
604	zgc:77375	zgc:77375	zgc:77375	ENSDARG00000004282	0
605	hecw1b	hecw1b	hecw1b	ENSDARG00000004291	1
606	ambp	ambp	ambp	ENSDARG00000004296	0
607	irf2bpl	irf2bpl	irf2bpl	ENSDARG00000004297	0
608	rhogb	rhogb	rhogb	ENSDARG00000004301	0
609	slc45a1	slc45a1	slc45a1	ENSDARG00000004302	0
610	vangl1	vangl1	vangl1	ENSDARG00000004305	1
611	klhl18	klhl18	klhl18	ENSDARG00000004306	0
612	lypd6	lypd6	lypd6	ENSDARG00000004307	0
613	fam8a1b	fam8a1b	fam8a1b	ENSDARG00000004308	0
614	ldlrap1a	ldlrap1a	ldlrap1a	ENSDARG00000004311	0
615	cbwd	zng1a	zng1a	ENSDARG00000004318	0
616	ush1ga	ush1ga	ush1ga	ENSDARG00000004322	0
617	casp9	casp9	casp9	ENSDARG00000004325	0
618	LIN28A	lin28aa	lin28aa	ENSDARG00000004328	0
619	exoc4	exoc4	exoc4	ENSDARG00000004336	0
620	nelfe	nelfe	nelfe	ENSDARG00000004343	0
621	gnb3a	gnb3a	gnb3a	ENSDARG00000004358	0
622	lhfpl6	lhfpl6	lhfpl6	ENSDARG00000004363	1
623	fmnl3	fmnl3	fmnl3	ENSDARG00000004372	1
624	ppp1r13ba	ppp1r13ba	ppp1r13ba	ENSDARG00000004377	0
625	yrk	yrk	yrk	ENSDARG00000004378	1
626	si:dkey-153k10.9	elapor2b	elapor2b	ENSDARG00000004386	0
627	hdr	hdr	hdr	ENSDARG00000004392	0
628	b3gnt5b	b3gnt5b	b3gnt5b	ENSDARG00000004396	0
629	elovl6	elovl6	elovl6	ENSDARG00000004402	0
630	snx10a	snx10a	snx10a	ENSDARG00000004405	0
631	spra	spra	spra	ENSDARG00000004406	0
632	tcf7l2	tcf7l2	tcf7l2	ENSDARG00000004415	1
633	dpy30	dpy30	dpy30	ENSDARG00000004427	0
634	btk	btk	btk	ENSDARG00000004433	0
635	fam92a1	cibar1	cibar1	ENSDARG00000004436	0
636	grm5a	grm5a	grm5a	ENSDARG00000004445	0
637	aplnr2	aplnr2	aplnr2	ENSDARG00000004447	0
638	tnfrsfa	tnfrsfa	tnfrsfa	ENSDARG00000004451	0
639	tardbpl	tardbpa	tardbpa	ENSDARG00000004452	0
640	p2rx5	p2rx5	p2rx5	ENSDARG00000004455	0
641	unc119.2	unc119c	unc119c	ENSDARG00000004459	0
642	desi2	desi2	desi2	ENSDARG00000004460	0
643	prkcsh	prkcsh	prkcsh	ENSDARG00000004470	0
644	atat1	atat1	atat1	ENSDARG00000004472	0
645	tbx21	tbx21	tbx21	ENSDARG00000004473	0
646	pcyt1ab	pcyt1ab	pcyt1ab	ENSDARG00000004492	0
647	tspan33a	tspan33a	tspan33a	ENSDARG00000004497	0
648	xkr8.1	xkr8.1	xkr8.1	ENSDARG00000004498	0
649	rcor3	rcor3	rcor3	ENSDARG00000004502	0
650	ppat	ppat	ppat	ENSDARG00000004517	0
651	C2H1orf35	zgc:63882	zgc:63882	ENSDARG00000004525	0
652	pin4	pin4	pin4	ENSDARG00000004527	0
653	zgc:173742	zgc:173742	zgc:173742	ENSDARG00000004529	0
654	kmt2a	kmt2a	kmt2a	ENSDARG00000004537	0
655	ptgs2a	ptgs2a	ptgs2a	ENSDARG00000004539	0
656	prkcg	prkcg	prkcg	ENSDARG00000004561	0
657	gtf3c2	gtf3c2	gtf3c2	ENSDARG00000004574	0
658	plk4	plk4	plk4	ENSDARG00000004576	0
659	zgc:194665	tmem178ba	tmem178ba	ENSDARG00000004577	0
660	nmnat2	nmnat2	nmnat2	ENSDARG00000004580	0
661	sel1l	sel1l	sel1l	ENSDARG00000004581	0
662	ntrk1	ntrk1	ntrk1	ENSDARG00000004586	0
663	kat5a	kat5a	kat5a	ENSDARG00000004587	0
664	sox4a	sox4a	sox4a	ENSDARG00000004588	0
665	gpr22a	gpr22a	gpr22a	ENSDARG00000004592	0
666	znf800a	znf800a	znf800a	ENSDARG00000004594	0
667	lrrc4ba	lrrc4ba	lrrc4ba	ENSDARG00000004597	0
668	or102-2	or30bw1	or30bw1	ENSDARG00000004598	0
669	mtmr2	mtmr2	mtmr2	ENSDARG00000004616	0
670	stx2a	stx2a	stx2a	ENSDARG00000004618	0
671	gpm6ab	gpm6ab	gpm6ab	ENSDARG00000004621	1
672	panx3	panx3	panx3	ENSDARG00000004627	1
673	egln1b	egln1b	egln1b	ENSDARG00000004632	0
674	epn3b	epn3b	epn3b	ENSDARG00000004633	0
675	osbp	osbp	osbp	ENSDARG00000004634	0
676	epha7	epha7	epha7	ENSDARG00000004635	1
677	ccdc9	ccdc9	ccdc9	ENSDARG00000004636	0
678	cdhr1a	cdhr1a	cdhr1a	ENSDARG00000004643	0
679	spice1	spice1	spice1	ENSDARG00000004647	0
680	kctd16a	kctd16a	kctd16a	ENSDARG00000004648	0
681	zgc:101810	zgc:101810	zgc:101810	ENSDARG00000004658	0
682	ptk2ab	ptk2ab	ptk2ab	ENSDARG00000004672	0
683	dnajb6a	dnajb6a	dnajb6a	ENSDARG00000004680	0
684	acaa1	acaa1	acaa1	ENSDARG00000004687	0
685	nabp1a	nabp1a	nabp1a	ENSDARG00000004692	0
686	six4a	six4a	six4a	ENSDARG00000004695	0
687	eefsec	eefsec	eefsec	ENSDARG00000004696	0
688	rxrgb	rxrgb	rxrgb	ENSDARG00000004697	0
689	irf2bp2a	irf2bp2a	irf2bp2a	ENSDARG00000004702	0
690	syf2	syf2	syf2	ENSDARG00000004706	0
691	tbr1b	tbr1b	tbr1b	ENSDARG00000004712	0
692	mad2l1	mad2l1	mad2l1	ENSDARG00000004713	0
693	tcf12	tcf12	tcf12	ENSDARG00000004714	0
694	mpp5b	pals1b	pals1b	ENSDARG00000004721	0
695	tcea3	tcea3	tcea3	ENSDARG00000004724	0
696	trappc11	trappc11	trappc11	ENSDARG00000004726	0
697	hnrnpub	hnrnpub	hnrnpub	ENSDARG00000004735	0
698	lmbr1l	lmbr1l	lmbr1l	ENSDARG00000004745	0
699	zgc:100868	zgc:100868	zgc:100868	ENSDARG00000004748	0
700	mylkb	mylkb	mylkb	ENSDARG00000004753	0
701	hspa4a	hspa4a	hspa4a	ENSDARG00000004754	0
702	ybx1	ybx1	ybx1	ENSDARG00000004757	0
703	hhla2a.2	hhla2a.2	hhla2a.2	ENSDARG00000004763	0
704	ankrd10b	ankrd10b	ankrd10b	ENSDARG00000004771	0
705	wdr36	wdr36	wdr36	ENSDARG00000004774	0
706	fgfr3	fgfr3	fgfr3	ENSDARG00000004782	0
707	cops2	cops2	cops2	ENSDARG00000004785	0
708	lrp1ba	lrp1ba	lrp1ba	ENSDARG00000004789	1
709	ccdc146	ccdc146	ccdc146	ENSDARG00000004794	0
710	mgrn1b	mgrn1b	mgrn1b	ENSDARG00000004796	0
711	grwd1	grwd1	grwd1	ENSDARG00000004806	0
712	asz1	asz1	asz1	ENSDARG00000004823	0
713	flot2a	flot2a	flot2a	ENSDARG00000004830	0
714	dnajc5ab	dnajc5ab	dnajc5ab	ENSDARG00000004836	0
715	rassf1	rassf1	rassf1	ENSDARG00000004840	0
716	foxp1a	foxp1a	foxp1a	ENSDARG00000004843	0
717	hinfp	hinfp	hinfp	ENSDARG00000004851	0
718	esrrga	esrrga	esrrga	ENSDARG00000004861	1
719	foxr1	foxr1	foxr1	ENSDARG00000004864	0
720	mindy1	mindy1	mindy1	ENSDARG00000004866	0
721	penka	penka	penka	ENSDARG00000004869	0
722	psen1	psen1	psen1	ENSDARG00000004870	0
723	mst1rb	mst1rb	mst1rb	ENSDARG00000004871	0
724	spata6l	spata6l	spata6l	ENSDARG00000004874	0
725	tmc6b	tmc6b	tmc6b	ENSDARG00000004875	0
726	rock2b	rock2b	rock2b	ENSDARG00000004877	0
727	acsm3	acsm3	acsm3	ENSDARG00000004880	0
728	aga	aga	aga	ENSDARG00000004889	0
729	pex19	pex19	pex19	ENSDARG00000004891	0
730	zp2l2	zp2l2	zp2l2	ENSDARG00000004898	0
731	gys2	gys2	gys2	ENSDARG00000004904	0
732	stip1	stip1	stip1	ENSDARG00000004906	0
733	immp2l	immp2l	immp2l	ENSDARG00000004925	0
734	lmo7a	lmo7a	lmo7a	ENSDARG00000004930	0
735	slc8a3	slc8a3	slc8a3	ENSDARG00000004931	0
736	anos1b	anos1b	anos1b	ENSDARG00000004932	1
737	skp2	skp2	skp2	ENSDARG00000004937	0
738	mtdhb	mtdhb	mtdhb	ENSDARG00000004939	0
739	bccip	bccip	bccip	ENSDARG00000004948	0
740	rsad2	rsad2	rsad2	ENSDARG00000004952	0
741	mxb	mxb	mxb	ENSDARG00000004953	0
742	grna	grna	grna	ENSDARG00000004954	0
743	zmat2	zmat2	zmat2	ENSDARG00000004956	0
744	cyp4t8	cyp4t8	cyp4t8	ENSDARG00000004964	0
745	elovl5	elovl5	elovl5	ENSDARG00000004979	0
746	ppp3ca	ppp3ca	ppp3ca	ENSDARG00000004988	0
747	brf1b	brf1b	brf1b	ENSDARG00000005002	0
748	slc5a12	slc5a12	slc5a12	ENSDARG00000005004	0
749	si:dkeyp-2e4.8	si:dkeyp-2e4.8	si:dkeyp-2e4.8	ENSDARG00000005010	0
750	tspy	tspy	tspy	ENSDARG00000005015	0
751	fkbp9	fkbp9	fkbp9	ENSDARG00000005023	0
752	tshz1	tshz1	tshz1	ENSDARG00000005026	0
753	crppa	crppa	crppa	ENSDARG00000005034	0
754	rab20	rab20	rab20	ENSDARG00000005049	0
755	wnt2ba	wnt2ba	wnt2ba	ENSDARG00000005050	0
756	dimt1l	dimt1l	dimt1l	ENSDARG00000005057	0
757	ncapd2	ncapd2	ncapd2	ENSDARG00000005058	0
758	eif4e3	eif4e3	eif4e3	ENSDARG00000005078	0
759	ggctb	ggctb	ggctb	ENSDARG00000005085	0
760	cep89	cep89	cep89	ENSDARG00000005092	0
761	glcea	glcea	glcea	ENSDARG00000005095	0
762	zgc:86764	prc2	prc2	ENSDARG00000005098	0
763	limk2	limk2	limk2	ENSDARG00000005104	0
764	oclna	oclna	oclna	ENSDARG00000005108	0
765	cdh17	cdh17	cdh17	ENSDARG00000005112	1
766	calub	calub	calub	ENSDARG00000005115	0
767	atp2a2b	atp2a2b	atp2a2b	ENSDARG00000005122	0
768	large1	large1	large1	ENSDARG00000005126	0
769	rnaseh2b	rnaseh2b	rnaseh2b	ENSDARG00000005128	0
770	psmd11b	psmd11b	psmd11b	ENSDARG00000005134	0
771	hhatlb	hhatlb	hhatlb	ENSDARG00000005139	0
772	camkvb	camkvb	camkvb	ENSDARG00000005141	0
773	tbx20	tbx20	tbx20	ENSDARG00000005150	0
774	aspa	aspa	aspa	ENSDARG00000005154	0
775	cyth1a	cyth3b	cyth3b	ENSDARG00000005159	0
776	tpm3	tpm3	tpm3	ENSDARG00000005162	0
777	efr3a	efr3a	efr3a	ENSDARG00000005163	0
778	dynll2b	dynll2b	dynll2b	ENSDARG00000005172	0
779	zgc:101040	zgc:101040	zgc:101040	ENSDARG00000005176	0
780	dglucy	dglucy	dglucy	ENSDARG00000005179	0
781	cpn1	cpn1	cpn1	ENSDARG00000005185	0
782	sp4	sp4	sp4	ENSDARG00000005186	0
783	ahcy	ahcy	ahcy	ENSDARG00000005191	0
784	coro2a	coro2aa	coro2aa	ENSDARG00000005210	0
785	zgc:158328	egfem1	egfem1	ENSDARG00000005216	1
786	wrnip1	wrnip1	wrnip1	ENSDARG00000005218	0
787	pdcd6	pdcd6	pdcd6	ENSDARG00000005220	0
788	desmb	desmb	desmb	ENSDARG00000005221	0
789	ssr2	ssr2	ssr2	ENSDARG00000005230	0
790	ccdc85ca	ccdc85ca	ccdc85ca	ENSDARG00000005232	0
791	srcap	srcap	srcap	ENSDARG00000005236	0
792	asb3	asb3	asb3	ENSDARG00000005246	0
793	rpe	rpe	rpe	ENSDARG00000005251	0
794	kdelr2a	kdelr2a	kdelr2a	ENSDARG00000005254	0
795	zc3h12a	zc3h12aa	zc3h12aa	ENSDARG00000005271	0
796	rad52	rad52	rad52	ENSDARG00000005274	0
797	fbxl15	fbxl15	fbxl15	ENSDARG00000005284	0
798	CALHM1	calhm1b	calhm1b	ENSDARG00000005314	0
799	celf1	celf1	celf1	ENSDARG00000005315	0
800	stam2	stam2	stam2	ENSDARG00000005318	0
801	nipsnap1	nipsnap1	nipsnap1	ENSDARG00000005320	0
802	ftr66	ftr66	ftr66	ENSDARG00000005327	0
803	lipib	lipib	lipib	ENSDARG00000005332	0
804	slc22a4	slc22a4	slc22a4	ENSDARG00000005335	0
805	ccdc85al	ccdc85al	ccdc85al	ENSDARG00000005343	0
806	dip2ba	dip2ba	dip2ba	ENSDARG00000005350	0
807	larp6a	larp6a	larp6a	ENSDARG00000005355	0
808	tyro3	tyro3	tyro3	ENSDARG00000005356	0
809	sucla2	sucla2	sucla2	ENSDARG00000005359	0
810	grin3ba	grin3ba	grin3ba	ENSDARG00000005364	0
811	mcamb	mcamb	mcamb	ENSDARG00000005368	1
812	gprc6a	gprc6a	gprc6a	ENSDARG00000005371	0
813	camk4	camk4	camk4	ENSDARG00000005372	1
814	tubgcp4	tubgcp4	tubgcp4	ENSDARG00000005374	0
815	prdm9	prdm9	prdm9	ENSDARG00000005382	0
816	slc5a5	slc5a5	slc5a5	ENSDARG00000005392	0
817	dnmt3aa	dnmt3aa	dnmt3aa	ENSDARG00000005394	0
818	trim3b	trim3b	trim3b	ENSDARG00000005397	0
819	grapa	grapa	grapa	ENSDARG00000005414	1
820	map3k5	map3k5	map3k5	ENSDARG00000005416	0
821	pgam1a	pgam1a	pgam1a	ENSDARG00000005423	0
822	wdfy1	wdfy1	wdfy1	ENSDARG00000005425	0
823	mtfmt	mtfmt	mtfmt	ENSDARG00000005448	0
824	gdi2	gdi2	gdi2	ENSDARG00000005451	0
825	foxp2	foxp2	foxp2	ENSDARG00000005453	1
826	tacc3	tacc3	tacc3	ENSDARG00000005454	0
827	katnb1	katnb1	katnb1	ENSDARG00000005456	0
828	csnk1g2a	csnk1g2a	csnk1g2a	ENSDARG00000005458	0
829	kif4	kif4	kif4	ENSDARG00000005462	0
830	slc30a1a	slc30a1a	slc30a1a	ENSDARG00000005463	0
831	dnase1l1	dnase1l1	dnase1l1	ENSDARG00000005464	0
832	irf2bp1	irf2bp1	irf2bp1	ENSDARG00000005468	0
833	nav3	nav3	nav3	ENSDARG00000005476	0
834	tenm3	tenm3	tenm3	ENSDARG00000005479	1
835	nfkbiaa	nfkbiaa	nfkbiaa	ENSDARG00000005481	0
836	rapgef2	rapgef2b	rapgef2b	ENSDARG00000005482	0
837	ucmab	ucmab	ucmab	ENSDARG00000005485	1
838	dgcr6	dgcr6	dgcr6	ENSDARG00000005500	0
839	gdf6b	gdf6b	gdf6b	ENSDARG00000005510	0
840	naca	naca	naca	ENSDARG00000005513	0
841	slc5a9	slc5a9	slc5a9	ENSDARG00000005518	0
842	galr1a	galr1a	galr1a	ENSDARG00000005522	0
843	acy3.2	acy3.2	acy3.2	ENSDARG00000005525	0
844	igfn1.1	igfn1.1	igfn1.1	ENSDARG00000005526	0
845	ubr7	ubr7	ubr7	ENSDARG00000005536	0
846	xpo7	xpo7	xpo7	ENSDARG00000005540	0
847	wif1	wif1	wif1	ENSDARG00000005541	0
848	btbd3a	btbd3a	btbd3a	ENSDARG00000005544	0
849	rint1	rint1	rint1	ENSDARG00000005547	0
850	znf710b	znf710b	znf710b	ENSDARG00000005549	0
851	hnrnph1l	hnrnph1l	hnrnph1l	ENSDARG00000005551	0
852	pou4f1	pou4f1	pou4f1	ENSDARG00000005559	0
853	ywhah	ywhah	ywhah	ENSDARG00000005560	0
854	gfm2	gfm2	gfm2	ENSDARG00000005561	0
855	entpd8	entpd8	entpd8	ENSDARG00000005565	0
856	vsx2	vsx2	vsx2	ENSDARG00000005574	0
857	mphosph8	mphosph8	mphosph8	ENSDARG00000005576	0
858	ugp2a	ugp2a	ugp2a	ENSDARG00000005578	0
859	zbtb20	zbtb20	zbtb20	ENSDARG00000005586	1
860	mtf2	mtf2	mtf2	ENSDARG00000005590	0
861	rxrga	rxrga	rxrga	ENSDARG00000005593	1
862	adgb	adgb	adgb	ENSDARG00000005595	1
863	paxip1	paxip1	paxip1	ENSDARG00000005606	0
864	aph1b	aph1b	aph1b	ENSDARG00000005612	0
865	bfb	bfb	bfb	ENSDARG00000005616	0
866	nek2	nek2	nek2	ENSDARG00000005619	0
867	maco1a	maco1a	maco1a	ENSDARG00000005625	0
868	si:ch211-133l11.10	si:ch211-133l11.10	si:ch211-133l11.10	ENSDARG00000005626	0
869	zmp:0000000527	zmp:0000000527	zmp:0000000527	ENSDARG00000005627	0
870	smyd2b	smyd2b	smyd2b	ENSDARG00000005629	0
871	adat3	adat3	adat3	ENSDARG00000005640	0
872	gcat	gcat	gcat	ENSDARG00000005643	0
873	robo3	robo3	robo3	ENSDARG00000005645	1
874	olfml2a	olfml2a	olfml2a	ENSDARG00000005648	1
875	hrasb	hrasb	hrasb	ENSDARG00000005651	0
876	man1a1	man1a1	man1a1	ENSDARG00000005652	0
877	ttbk2a	ttbk2a	ttbk2a	ENSDARG00000005670	0
878	f3b	f3b	f3b	ENSDARG00000005673	0
879	sec61a1l	sec61a1b	sec61a1b	ENSDARG00000005675	0
880	trip10a	trip10a	trip10a	ENSDARG00000005679	0
881	slc25a23a	slc25a23a	slc25a23a	ENSDARG00000005690	0
882	ddx19	ddx19b	ddx19b	ENSDARG00000005699	0
