id	name	kind	depth	is_a	part_of	start_stage	end_stage	synonyms
ZFA:0007056	pillar of the posterior semicircular canal	structure	4	ZFA:0001717	ZFA:0000262	ZFS:0000035	ZFS:0000044	horizontal hub [RELATED] | posterior hub of the semicircular canal [EXACT] | posterior pillar [EXACT] | posterior pillar of the semicircular [EXACT]
ZFA:0007057	ocular blood vessel	structure	5	ZFA:0005297		ZFS:0000029	ZFS:0000044	eye vasculature [EXACT] | ocular vasculature [RELATED] | optic vasculature [EXACT]
ZFA:0007058	roof plate	structure	3	ZFA:0001488	ZFA:0000012	ZFS:0000025	ZFS:0000043	
ZFA:0007059	neurogenic field	structure	3	ZFA:0001477		ZFS:0000021	ZFS:0000029	neurogenic fields [EXACT]
ZFA:0007060	dorsolateral field	structure	4	ZFA:0007059		ZFS:0000000	ZFS:0000022	dorsolateral fields [EXACT]
ZFA:0007061	epibranchial field	structure	4	ZFA:0007059		ZFS:0000000	ZFS:0000029	epibranchial fields [EXACT]
ZFA:0007062	olfactory field	structure	4	ZFA:0007059		ZFS:0000000	ZFS:0000025	olfactory fields [EXACT]
ZFA:0007063	neural crest hindbrain	structure	5	ZFA:0001194		ZFS:0000000	ZFS:0000028	rhombencephalic neural crest [EXACT]
ZFA:0007064	mandibular neural crest	structure	5	ZFA:0001194	ZFA:0007063	ZFS:0000000	ZFS:0000028	
ZFA:0007065	hyoid neural crest	structure	5	ZFA:0001194	ZFA:0007063	ZFS:0000000	ZFS:0000028	
ZFA:0007066	glossopharyngeal neural crest	structure	5	ZFA:0001194		ZFS:0000000	ZFS:0000028	
ZFA:0007067	vagal ganglion	structure	6	ZFA:0001555		ZFS:0000000	ZFS:0000044	gX [EXACT]
ZFA:0007068	otic epithelium	structure	4	ZFA:0001486		ZFS:0000000	ZFS:0000044	
ZFA:0007069	otic squamous epithelium	structure	5	ZFA:0007068		ZFS:0000000	ZFS:0000044	
ZFA:0007070	otic sensory epithelium	structure	5	ZFA:0007068		ZFS:0000000	ZFS:0000044	
ZFA:0007071	flexural organ	structure	3	ZFA:0001477	ZFA:0000022	ZFS:0000000	ZFS:0000044	
ZFA:0007072	blood sinus	structure	3	ZFA:0001488	ZFA:0000010	ZFS:0000000	ZFS:0000044	
ZFA:0007073	blood sinus cavity	structure	2	ZFA:0001643	ZFA:0007072	ZFS:0000000	ZFS:0000044	blood sinus lumen [EXACT]
ZFA:0007074	maxillary barbel blood sinus	structure	4	ZFA:0007072	ZFA:0001267	ZFS:0000042	ZFS:0000044	
ZFA:0007075	distal bulb of the maxillary blood sinus	structure	3	ZFA:0001488	ZFA:0007074	ZFS:0000042	ZFS:0000044	
ZFA:0007076	central chamber of the maxillary blood sinus	structure	3	ZFA:0001488	ZFA:0007074	ZFS:0000042	ZFS:0000044	
ZFA:0007077	accessory chamber of the maxillary blood sinus	structure	3	ZFA:0001488	ZFA:0007074	ZFS:0000042	ZFS:0000044	
ZFA:0007078	maxillary barbel lymph vessel	structure	4	ZFA:0005844	ZFA:0005408	ZFS:0000042	ZFS:0000044	dorsal maxillary barbel lymph vessel [EXACT]
ZFA:0007079	maxillary barbel blood vessel	structure	4	ZFA:0005314	ZFA:0005408	ZFS:0000042	ZFS:0000044	ventral maxillary barbel blood vessel [EXACT]
ZFA:0007080	maxillary barbel vasculature	structure	4	ZFA:0005249	ZFA:0005408	ZFS:0000042	ZFS:0000044	
ZFA:0007081	maxillary barbel proximal plexus	structure	4	ZFA:0007080	ZFA:0005408	ZFS:0000042	ZFS:0000044	
ZFA:0007082	neural plate border	structure	3	ZFA:0001477	ZFA:0000132	ZFS:0000020	ZFS:0000000	
ZFA:0007083	premigratory neural crest	structure	4	ZFA:0000045		ZFS:0000023	ZFS:0000000	
ZFA:0007084	premigratory neural crest cell	cell	5	ZFA:0009165	ZFA:0007083	ZFS:0000023	ZFS:0000000	premigratory neural crest cells [EXACT]
ZFA:0007085	migratory neural crest	structure	4	ZFA:0000045		ZFS:0000025	ZFS:0000000	
ZFA:0007086	migratory neural crest cell	cell	4	ZFA:0009136	ZFA:0007085	ZFS:0000025	ZFS:0000000	migratory neural crest cells [EXACT]
ZFA:0007087	migratory cranial neural crest	structure	5	ZFA:0001194;ZFA:0007085		ZFS:0000025	ZFS:0000029	
ZFA:0007088	premigratory cranial neural crest	structure	5	ZFA:0001194;ZFA:0007083		ZFS:0000000	ZFS:0000024	
ZFA:0007089	embryonic cell	cell	3	ZFA:0009000		ZFS:0000001	ZFS:0000034	
ZFA:0007090	premigratory cranial neural crest cell	cell	6	ZFA:0007084;ZFA:0009003	ZFA:0007088	ZFS:0000000	ZFS:0000024	premigratory cranial neural crest cells [EXACT]
ZFA:0007091	migratory cranial neural crest cell	cell	5	ZFA:0007086	ZFA:0007087	ZFS:0000025	ZFS:0000029	migratory cranial neural crest cells [EXACT]
ZFA:0007092	premigratory trunk neural crest	structure	5	ZFA:0001024;ZFA:0007083		ZFS:0000000	ZFS:0000030	
ZFA:0007093	migratory trunk neural crest	structure	5	ZFA:0001024;ZFA:0007085		ZFS:0000000	ZFS:0000031	
ZFA:0007094	premigratory trunk neural crest cell	cell	6	ZFA:0007084;ZFA:0009004	ZFA:0007092	ZFS:0000000	ZFS:0000030	premigratory trunk neural crest cells [EXACT]
ZFA:0007095	migratory trunk neural crest cell	cell	5	ZFA:0007086	ZFA:0007093	ZFS:0000000	ZFS:0000031	migratory trunk neural crest cells [EXACT]
ZFA:0007096	vertebra 13	structure	6	ZFA:0001582		ZFS:0000000	ZFS:0000044	
ZFA:0007097	vertebra 14	structure	6	ZFA:0001582		ZFS:0000000	ZFS:0000044	
ZFA:0007098	vertebra 15	structure	7	ZFA:0000326		ZFS:0000000	ZFS:0000044	
ZFA:0007099	vertebra 16	structure	7	ZFA:0000326		ZFS:0000000	ZFS:0000044	
ZFA:0007100	vertebra 17	structure	7	ZFA:0000326		ZFS:0000000	ZFS:0000044	
ZFA:0007101	vertebra 18	structure	7	ZFA:0000326		ZFS:0000000	ZFS:0000044	
ZFA:0007102	vertebra 19	structure	7	ZFA:0000326		ZFS:0000000	ZFS:0000044	
ZFA:0007103	vertebra 20	structure	7	ZFA:0000326		ZFS:0000000	ZFS:0000044	
ZFA:0007104	vertebra 21	structure	7	ZFA:0000326		ZFS:0000000	ZFS:0000044	
ZFA:0007105	vertebra 22	structure	7	ZFA:0000326		ZFS:0000000	ZFS:0000044	
ZFA:0007106	vertebra 23	structure	7	ZFA:0000326		ZFS:0000000	ZFS:0000044	
ZFA:0007107	vertebra 24	structure	7	ZFA:0000326		ZFS:0000000	ZFS:0000044	
ZFA:0007108	vertebra 25	structure	7	ZFA:0000326		ZFS:0000000	ZFS:0000044	
ZFA:0007109	vertebra 26	structure	7	ZFA:0000326		ZFS:0000000	ZFS:0000044	
ZFA:0007110	vertebra 27	structure	7	ZFA:0000326		ZFS:0000000	ZFS:0000044	
ZFA:0007111	vertebra 28	structure	7	ZFA:0000326		ZFS:0000000	ZFS:0000044	
ZFA:0007112	vertebra 29	structure	7	ZFA:0000326		ZFS:0000000	ZFS:0000044	
ZFA:0007113	vertebra 30	structure	7	ZFA:0000326		ZFS:0000000	ZFS:0000044	
ZFA:0007114	anatomical conduit	structure	2	ZFA:0000037		ZFS:0000000	ZFS:0000044	
ZFA:0007115	pericardial region	structure	4	ZFA:0001478		ZFS:0000000	ZFS:0000044	
ZFA:0007116	pleuroperitoneal region	structure	4	ZFA:0001478		ZFS:0000000	ZFS:0000044	
ZFA:0007117	Meckel's cartilage-palatoquadrate cartilage joint	structure	5	ZFA:0001596		ZFS:0000033	ZFS:0000000	jaw joint [EXACT]
ZFA:0007118	vertebral body end plate	structure	3	ZFA:0001477	ZFA:0000126	ZFS:0000035	ZFS:0000044	vertebral body endplate [EXACT]
ZFA:0007119	intervertebral ligament	structure	5	ZFA:0001675	ZFA:0001559	ZFS:0000035	ZFS:0000044	annulus fibrosus [EXACT] | IVL [EXACT]
ZFA:0007120	cerebrospinal fluid contacting neuron	cell	6	ZFA:0000778;ZFA:0009120;ZFA:0009124		ZFS:0000023	ZFS:0000044	CSF-cN [EXACT] | CSF-cNs [EXACT]
ZFA:0007121	ventral cerebrospinal fluid contacting neuron	cell	7	ZFA:0007120		ZFS:0000023	ZFS:0000044	KA 2 [RELATED] | ventral CSF-cN [EXACT] | ventral CSF-cNs [EXACT]
ZFA:0007122	epidermal stem cell	cell	6	ZFA:0009020		ZFS:0000000	ZFS:0000044	<new synonym> [RELATED]
ZFA:0007123	ionocyte progenitor cell	cell	3	ZFA:0009000		ZFS:0000000	ZFS:0000044	ionocyte progenitor cells [EXACT]
ZFA:0007124	keratinocyte progenitor cell	cell	3	ZFA:0009000		ZFS:0000000	ZFS:0000044	keratinocyte progenitor cells [EXACT]
ZFA:0007125	midbrain hindbrain boundary constriction	structure	3	ZFA:0001477	ZFA:0000042	ZFS:0000026	ZFS:0000044	MHBC [EXACT]
ZFA:0009000	cell	cell	2	ZFA:0000037	ZFA:0001094	ZFS:0000001	ZFS:0000044	cells [EXACT]
ZFA:0009001	receptor cell (sensu Animalia)	cell	6	ZFA:0009248		ZFS:0000000	ZFS:0000044	receptor cells (sensu Animalia) [EXACT]
ZFA:0009002	early embryonic cell	cell	4	ZFA:0007089		ZFS:0000001	ZFS:0000022	early embryonic cells [EXACT]
ZFA:0009003	cranial neural crest cell	cell	5	ZFA:0009165	ZFA:0001194	ZFS:0000000	ZFS:0000029	cranial neural crest cells [EXACT]
ZFA:0009004	trunk neural crest cell	cell	5	ZFA:0009165	ZFA:0001024	ZFS:0000000	ZFS:0000031	trunk neural crest cells [EXACT]
ZFA:0009005	spermatocyte	cell	4	ZFA:0009016	ZFA:0000598	ZFS:0000043	ZFS:0000044	spermatocytes [EXACT]
ZFA:0009006	sperm	cell	4	ZFA:0009016		ZFS:0000000	ZFS:0000044	sperm cell [EXACT] | spermatozoid [EXACT] | spermatozoon [EXACT]
ZFA:0009007	spermatogonium	cell	4	ZFA:0009016	ZFA:0005882	ZFS:0000000	ZFS:0000044	spermatogonia [EXACT]
ZFA:0009009	neuron neural crest derived	cell	3	ZFA:0009000		ZFS:0000000	ZFS:0000044	
ZFA:0009010	glioblast	cell	3	ZFA:0009000		ZFS:0000025	ZFS:0000000	glioblasts [EXACT]
ZFA:0009011	neuroblast	cell	7	ZFA:0009019		ZFS:0000000	ZFS:0000044	neuroblasts [EXACT]
ZFA:0009012	neuroplacodal cell	cell	3	ZFA:0009000		ZFS:0000000	ZFS:0000044	neuroplacodal cells [EXACT]
ZFA:0009013	single fate stem cell	cell	5	ZFA:0009307		ZFS:0000000	ZFS:0000044	single fate stem cells [EXACT]
ZFA:0009014	hematopoietic stem cell	cell	5	ZFA:0009020	ZFA:0005023	ZFS:0000030	ZFS:0000044	colony forming unit hematopoietic [RELATED] | hematopoietic progenitor cell [RELATED] | hemopoietic progenitor cell [RELATED] | hemopoietic stem cell [EXACT] | HSC [EXACT]
ZFA:0009015	erythroid progenitor cell	cell	5	ZFA:0009356		ZFS:0000000	ZFS:0000044	BFU-E [RELATED] | blast forming unit erythroid [RELATED] | burst forming unit erythroid [RELATED] | CFU-E [RELATED] | colony forming unit erythroid [RELATED] | erythroid stem cell [RELATED]
ZFA:0009016	germ line cell	cell	3	ZFA:0009000		ZFS:0000000	ZFS:0000044	germ line cells [EXACT]
ZFA:0009017	monoblast	cell	5	ZFA:0009356		ZFS:0000000	ZFS:0000044	CFU-M [EXACT] | colony forming unit macrophage [EXACT] | monocyte stem cell [EXACT]
ZFA:0009018	neutrophilic myeloblast	cell	6	ZFA:0009353		ZFS:0000000	ZFS:0000044	neutrophilic granuloblast [RELATED]
ZFA:0009019	neuronal stem cell	cell	6	ZFA:0009020		ZFS:0000000	ZFS:0000044	neuronal stem cells [EXACT]
ZFA:0009020	multi fate stem cell	cell	5	ZFA:0009307		ZFS:0000000	ZFS:0000044	multipotent stem cell [EXACT]
ZFA:0009021	common myeloid progenitor	cell	4	ZFA:0005830		ZFS:0000000	ZFS:0000044	CMP [EXACT] | colony forming unit granulocyte, erythrocyte, macrophage, and megakaryocyte [RELATED] | multipotential myeloid stem cell [RELATED] | myeloid stem cell [RELATED] | pluripotent stem cell (bone marrow) [RELATED]
ZFA:0009022	megakaryocyte erythroid progenitor cell	cell	4	ZFA:0005830		ZFS:0000000	ZFS:0000044	colony forming unit erythroid megakaryocyte [EXACT] | MEP [EXACT]
ZFA:0009023	common lymphoid progenitor	cell	4	ZFA:0005830		ZFS:0000030	ZFS:0000044	CLP [EXACT] | committed lymphopoietic stem cell [RELATED] | early lymphocyte progenitor [RELATED] | ELP [RELATED] | lymphoid stem cell [RELATED] | lymphopoietic stem cell [RELATED]
ZFA:0009024	totipotent stem cell	cell	5	ZFA:0009307		ZFS:0000000	ZFS:0000044	totipotent stem cells [EXACT]
ZFA:0009025	myoblast	cell	3	ZFA:0009000		ZFS:0000023	ZFS:0000000	myoblasts [EXACT]
ZFA:0009026	fibroblast	cell	3	ZFA:0009000		ZFS:0000000	ZFS:0000044	fibroblasts [EXACT]
ZFA:0009027	chondroblast	cell	3	ZFA:0009000	ZFA:0001501	ZFS:0000029	ZFS:0000000	chondroblasts [EXACT]
ZFA:0009028	ameloblast	cell	3	ZFA:0009000		ZFS:0000000	ZFS:0000044	ameloblasts [EXACT]
ZFA:0009029	odontoblast	cell	3	ZFA:0009000	ZFA:0005141	ZFS:0000000	ZFS:0000044	odontoblasts [EXACT]
ZFA:0009030	cementoblast	cell	3	ZFA:0009000	ZFA:0005138	ZFS:0000000	ZFS:0000044	cementoblasts [EXACT]
ZFA:0009031	osteoblast	cell	3	ZFA:0009000		ZFS:0000000	ZFS:0000044	osteoblasts [EXACT]
ZFA:0009032	ciliated cell	cell	3	ZFA:0009000		ZFS:0000000	ZFS:0000044	ciliated cells [EXACT]
ZFA:0009033	ependymal cell	cell	5	ZFA:0009035	ZFA:0000396	ZFS:0000000	ZFS:0000044	ependymocyte [EXACT]
ZFA:0009034	epithelial cell	cell	3	ZFA:0009000	ZFA:0001486	ZFS:0000000	ZFS:0000044	epithelial cells [EXACT]
ZFA:0009035	ciliated epithelial cell	cell	4	ZFA:0009032;ZFA:0009038		ZFS:0000000	ZFS:0000044	ciliated epithelial cells [EXACT]
ZFA:0009036	blood vessel endothelial cell	cell	5	ZFA:0009039;ZFA:0009065	ZFA:0005257	ZFS:0000000	ZFS:0000044	blood vessel endothelial cells [EXACT]
ZFA:0009037	barrier epithelial cell	cell	3	ZFA:0009000		ZFS:0000000	ZFS:0000044	barrier epithelial cells [EXACT]
ZFA:0009038	columnar/cuboidal epithelial cell	cell	4	ZFA:0009034		ZFS:0000000	ZFS:0000044	columnar/cuboidal epithelial cells [EXACT]
ZFA:0009039	squamous epithelial cell	cell	4	ZFA:0009034		ZFS:0000000	ZFS:0000044	squamous epithelial cells [EXACT]
ZFA:0009040	mesothelial cell	cell	5	ZFA:0009039;ZFA:0009130		ZFS:0000000	ZFS:0000044	mesothelial cells [EXACT]
ZFA:0009041	peridermal cell	cell	5	ZFA:0009039		ZFS:0000000	ZFS:0000044	peridermal cells [EXACT]
ZFA:0009042	stratified epithelial cell	cell	4	ZFA:0009034		ZFS:0000000	ZFS:0000044	stratified epithelial cells [EXACT]
ZFA:0009043	circulating cell	cell	3	ZFA:0009000		ZFS:0000000	ZFS:0000044	circulating cells [EXACT]
ZFA:0009044	blood cell	cell	3	ZFA:0005830	ZFA:0000007	ZFS:0000028	ZFS:0000044	blood cells [EXACT]
ZFA:0009045	epithelial cell of pancreas	cell	4	ZFA:0009034		ZFS:0000000	ZFS:0000044	epithelial cells of pancreas [EXACT]
ZFA:0009046	T cell	cell	7	ZFA:0009250		ZFS:0000000	ZFS:0000044	immature T cell [EXACT] | immature T lymphocyte [EXACT] | immature T-cell [EXACT] | immature T-lymphocyte [EXACT] | mature T cell [EXACT] | mature T lymphocyte [EXACT] | mature T-cell [EXACT] | mature T-lymphocyte [EXACT] | T lymphocyte [EXACT] | T-cell [EXACT] | T-lymphocyte [EXACT]
ZFA:0009047	osteoclast	cell	3	ZFA:0009000		ZFS:0000000	ZFS:0000044	chondroclast [RELATED]
ZFA:0009048	granulocyte	cell	6	ZFA:0009326		ZFS:0000000	ZFS:0000044	granulocytes [EXACT]
ZFA:0009049	mature neutrophil	cell	8	ZFA:0009327		ZFS:0000000	ZFS:0000044	mature neutrocyte [EXACT] | mature neutrophil leucocyte [EXACT] | mature neutrophil leukocyte [EXACT] | mature neutrophilic leucocyte [EXACT] | mature neutrophilic leukocyte [EXACT] | PMN [EXACT] | poly [RELATED] | polymorphonuclear leucocyte [RELATED] | polymorphonuclear leukocyte [RELATED] | polymorphonuclear neutrophil [EXACT] | polynuclear neutrophilic leucocyte [EXACT] | polynuclear neutrophilic leukocyte [EXACT]
ZFA:0009050	sensory epithelial cell	cell	5	ZFA:0009038		ZFS:0000000	ZFS:0000044	sensory epithelial cells [EXACT]
ZFA:0009051	interneuron	cell	6	ZFA:0009248		ZFS:0000000	ZFS:0000044	interneurons [EXACT]
ZFA:0009052	motor neuron	cell	5	ZFA:0009239		ZFS:0000000	ZFS:0000044	motoneuron [EXACT]
ZFA:0009053	sensory neuron	cell	5	ZFA:0009238		ZFS:0000023	ZFS:0000044	
ZFA:0009054	polymodal neuron	cell	6	ZFA:0009248		ZFS:0000000	ZFS:0000044	polymodal neurons [EXACT]
ZFA:0009055	bipolar neuron	cell	4	ZFA:0009051	ZFA:0000119	ZFS:0000000	ZFS:0000044	bipolar neurons [EXACT]
ZFA:0009056	multipolar neuron	cell	6	ZFA:0009248		ZFS:0000000	ZFS:0000044	multipolar neurons [EXACT]
ZFA:0009057	pseudounipolar neuron	cell	6	ZFA:0009248		ZFS:0000000	ZFS:0000044	pseudounipolar neurons [EXACT]
ZFA:0009058	unipolar neuron	cell	6	ZFA:0009248		ZFS:0000000	ZFS:0000044	unipolar neurons [EXACT]
ZFA:0009059	autonomic neuron	cell	4	ZFA:0009009;ZFA:0009248	ZFA:0001574	ZFS:0000000	ZFS:0000044	autonomic neurons [EXACT]
ZFA:0009060	cholinergic neuron	cell	6	ZFA:0009248		ZFS:0000000	ZFS:0000044	cholinergic neurons [EXACT]
ZFA:0009061	adrenergic neuron	cell	6	ZFA:0009248		ZFS:0000000	ZFS:0000044	adrenergic neurons [EXACT]
ZFA:0009062	peptidergic neuron	cell	6	ZFA:0009248		ZFS:0000000	ZFS:0000044	peptidergic neurons [EXACT]
ZFA:0009063	peripheral neuron	cell	4	ZFA:0009009;ZFA:0009248		ZFS:0000000	ZFS:0000044	peripheral neurons [EXACT]
ZFA:0009064	mononuclear phagocyte	cell	6	ZFA:0009357		ZFS:0000000	ZFS:0000044	mononuclear phagocytes [EXACT]
ZFA:0009065	endothelial cell	cell	5	ZFA:0009130		ZFS:0000000	ZFS:0000044	endothelial cells [EXACT]
ZFA:0009066	pioneer neuron	cell	5	ZFA:0009248	ZFA:0000048	ZFS:0000028	ZFS:0000029	
ZFA:0009067	CNS neuron (sensu Vertebrata)	cell	6	ZFA:0009248		ZFS:0000000	ZFS:0000044	CNS neurons (sensu Vertebrata) [EXACT]
ZFA:0009068	basket cell	cell	7	ZFA:0009067		ZFS:0000000	ZFS:0000044	basket cells [EXACT]
ZFA:0009069	Golgi cell	cell	7	ZFA:0009067		ZFS:0000000	ZFS:0000044	Golgi cells [EXACT]
ZFA:0009070	granule cell	cell	5	ZFA:0009067	ZFA:0000008	ZFS:0000000	ZFS:0000044	granule cells [EXACT]
ZFA:0009071	Purkinje cell	cell	4	ZFA:0009067;ZFA:0009239	ZFA:0001706;ZFA:0001709	ZFS:0000000	ZFS:0000044	Purkinje cells [EXACT]
ZFA:0009072	stellate cell	cell	7	ZFA:0009067		ZFS:0000000	ZFS:0000044	stellate cells [EXACT]
ZFA:0009073	glial cell	cell	3	ZFA:0009000	ZFA:0000396	ZFS:0000028	ZFS:0000044	neuroglia [EXACT]
ZFA:0009074	macroglial cell	cell	5	ZFA:0009147		ZFS:0000000	ZFS:0000044	macroglial cells [EXACT]
ZFA:0009075	astrocyte	cell	6	ZFA:0009074		ZFS:0000000	ZFS:0000044	astrocytes [EXACT]
ZFA:0009076	oligodendrocyte	cell	6	ZFA:0009074		ZFS:0000000	ZFS:0000044	oligodendroglia [RELATED]
ZFA:0009077	microglial cell	cell	6	ZFA:0009141		ZFS:0000000	ZFS:0000044	microglia [EXACT]
ZFA:0009078	gut endothelial cell	cell	4	ZFA:0009038;ZFA:0009065	ZFA:0000112	ZFS:0000025	ZFS:0000044	gut endothelial cells [EXACT]
ZFA:0009079	corneal endothelial cell	cell	5	ZFA:0009039;ZFA:0009065	ZFA:0001687	ZFS:0000000	ZFS:0000044	corneal endothelial cells [EXACT]
ZFA:0009080	neurectodermal cell	cell	3	ZFA:0009000		ZFS:0000000	ZFS:0000044	neurectoderm cell [EXACT]
ZFA:0009081	mesenchymal cell	cell	3	ZFA:0009000		ZFS:0000000	ZFS:0000044	mesenchymal cells [EXACT]
ZFA:0009082	fat cell	cell	3	ZFA:0009000	ZFA:0005345	ZFS:0000039	ZFS:0000044	adipocyte [EXACT] | lipocyte [EXACT] | lipocytes [EXACT]
ZFA:0009083	osteocyte	cell	3	ZFA:0009000	ZFA:0005734	ZFS:0000000	ZFS:0000044	osteocytes [EXACT]
ZFA:0009084	chondrocyte	cell	5	ZFA:0009093;ZFA:0009287	ZFA:0001501	ZFS:0000000	ZFS:0000044	chondrocytes [EXACT]
ZFA:0009085	amelocyte	cell	6	ZFA:0009089		ZFS:0000000	ZFS:0000044	amelocytes [EXACT]
ZFA:0009086	odontocyte	cell	3	ZFA:0009000		ZFS:0000000	ZFS:0000044	odontocytes [EXACT]
ZFA:0009087	cementocyte	cell	3	ZFA:0009000	ZFA:0000694	ZFS:0000033	ZFS:0000044	cementocytes [EXACT]
ZFA:0009088	professional antigen presenting cell	cell	5	ZFA:0009309		ZFS:0000000	ZFS:0000044	APC [EXACT]
ZFA:0009089	simple columnar epithelial cell	cell	5	ZFA:0009038		ZFS:0000000	ZFS:0000044	simple columnar epithelial cells [EXACT]
ZFA:0009090	pigment cell	cell	3	ZFA:0009000		ZFS:0000027	ZFS:0000044	chromatocyte [EXACT] | chromatophore [EXACT]
ZFA:0009091	melanocyte	cell	4	ZFA:0009090	ZFA:0000368;ZFA:0005915	ZFS:0000029	ZFS:0000044	melanophore [EXACT]
ZFA:0009092	exocrine cell	cell	3	ZFA:0009000		ZFS:0000000	ZFS:0000044	exocrine cells [EXACT]
ZFA:0009093	GAG secreting cell	cell	5	ZFA:0009162		ZFS:0000000	ZFS:0000044	hyaluronic acid secreting cell [EXACT]
ZFA:0009094	goblet cell	cell	4	ZFA:0009159	ZFA:0001486	ZFS:0000000	ZFS:0000044	chalice cell [EXACT]
ZFA:0009095	acid secreting cell	cell	3	ZFA:0009000		ZFS:0000000	ZFS:0000044	acid secreting cells [EXACT]
ZFA:0009096	endocrine cell	cell	3	ZFA:0009000	ZFA:0001158	ZFS:0000025	ZFS:0000044	endocrine cells [EXACT]
ZFA:0009097	enteroendocrine cell	cell	4	ZFA:0009096		ZFS:0000000	ZFS:0000044	enteroendocrine cells [EXACT]
ZFA:0009098	neuroendocrine cell	cell	4	ZFA:0009096;ZFA:0009190		ZFS:0000000	ZFS:0000044	neurosecretory cell [EXACT]
ZFA:0009099	chromaffin cell	cell	5	ZFA:0009098		ZFS:0000000	ZFS:0000044	phaeochromocyte [EXACT]
ZFA:0009100	peptide hormone secreting cell	cell	4	ZFA:0009096		ZFS:0000000	ZFS:0000044	peptide hormone secreting cells [EXACT]
ZFA:0009101	insulin secreting cell	cell	5	ZFA:0009100		ZFS:0000000	ZFS:0000044	insulin secreting cells [EXACT]
ZFA:0009102	pancreatic B cell	cell	5	ZFA:0009101	ZFA:0001371	ZFS:0000000	ZFS:0000044	beta cell [EXACT]
ZFA:0009103	glucagon secreting cell	cell	5	ZFA:0009100		ZFS:0000000	ZFS:0000044	glucagon secreting cells [EXACT]
ZFA:0009104	pancreatic A cell	cell	5	ZFA:0009103	ZFA:0001371	ZFS:0000000	ZFS:0000044	alpha cell [EXACT]
ZFA:0009105	somatostatin secreting cell	cell	5	ZFA:0009100		ZFS:0000000	ZFS:0000044	somatostatin secreting cells [EXACT]
ZFA:0009106	steroid hormone secreting cell	cell	4	ZFA:0009096		ZFS:0000000	ZFS:0000044	steroid hormone secreting cells [EXACT]
ZFA:0009107	testosterone secreting cell	cell	5	ZFA:0009106		ZFS:0000000	ZFS:0000044	testosterone secreting cells [EXACT]
ZFA:0009108	Leydig cell	cell	6	ZFA:0009107		ZFS:0000000	ZFS:0000044	interstitial cell [EXACT]
ZFA:0009109	progesterone secreting cell	cell	5	ZFA:0009106		ZFS:0000000	ZFS:0000044	progesterone secreting cells [EXACT]
ZFA:0009110	estradiol secreting cell	cell	5	ZFA:0009106		ZFS:0000000	ZFS:0000044	estradiol secreting cells [EXACT]
ZFA:0009111	hepatocyte	cell	4	ZFA:0009034	ZFA:0000123	ZFS:0000000	ZFS:0000044	hepatocytes [EXACT]
ZFA:0009112	pericyte	cell	4	ZFA:0005944		ZFS:0000000	ZFS:0000044	pericytes [EXACT] | perivascular cell [EXACT]
ZFA:0009113	myoepithelial cell	cell	5	ZFA:0009038		ZFS:0000000	ZFS:0000044	myoepithelial cells [EXACT]
ZFA:0009114	muscle cell	cell	4	ZFA:0009190	ZFA:0005145	ZFS:0000023	ZFS:0000044	myocyte [EXACT] | myofiber [EXACT]
ZFA:0009115	skeletal muscle cell	cell	5	ZFA:0005784	ZFA:0005277	ZFS:0000023	ZFS:0000044	skeletal muscle fiber [EXACT] | striated muscle cell [RELATED]
ZFA:0009116	slow muscle cell	cell	6	ZFA:0009115		ZFS:0000023	ZFS:0000044	red muscle cell [EXACT] | slow muscle fiber [EXACT]
ZFA:0009117	fast muscle cell	cell	6	ZFA:0009115		ZFS:0000024	ZFS:0000044	fast muscle fiber [EXACT] | white muscle cell [EXACT]
ZFA:0009118	smooth muscle cell	cell	5	ZFA:0009114	ZFA:0005274	ZFS:0000000	ZFS:0000044	non-striated muscle cell [EXACT]
ZFA:0009119	pain receptor cell	cell	7	ZFA:0009001		ZFS:0000000	ZFS:0000044	nociceptor [EXACT] | nocireceptor [EXACT]
ZFA:0009120	mechanoreceptor cell	cell	7	ZFA:0009001		ZFS:0000000	ZFS:0000044	mechanoreceptor cells [EXACT]
ZFA:0009121	auditory receptor cell	cell	9	ZFA:0009366		ZFS:0000000	ZFS:0000044	auditory hair cell [EXACT] | auditory receptor cells [EXACT]
ZFA:0009123	thermoreceptor cell	cell	7	ZFA:0009001		ZFS:0000000	ZFS:0000044	thermoreceptor cells [EXACT]
ZFA:0009124	chemoreceptor cell	cell	7	ZFA:0009001		ZFS:0000000	ZFS:0000044	chemoreceptor cells [EXACT]
ZFA:0009125	olfactory receptor cell	cell	6	ZFA:0009124	ZFA:0001149	ZFS:0000025	ZFS:0000044	olfactory receptor neuron [EXACT] | olfactory sensory neuron [EXACT] | Schultze's cell [EXACT]
ZFA:0009126	taste receptor cell	cell	4	ZFA:0009124	ZFA:0001074	ZFS:0000000	ZFS:0000044	taste receptor cells [EXACT]
ZFA:0009127	photoreceptor cell	cell	7	ZFA:0009001		ZFS:0000000	ZFS:0000044	photoreceptor cells [EXACT]
ZFA:0009128	electrically active cell	cell	3	ZFA:0009000		ZFS:0000000	ZFS:0000044	electrically active cells [EXACT]
ZFA:0009129	absorptive cell	cell	3	ZFA:0009000		ZFS:0000000	ZFS:0000044	absorptive cells [EXACT]
ZFA:0009130	lining cell	cell	4	ZFA:0009132		ZFS:0000000	ZFS:0000044	boundary cell [EXACT]
